@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
491,232,319,3,172,0.017143,0.421053,0.987234,0.421053,0.012766,0.590331,0.323691,1.300784,0.999994
492,231,320,3,172,0.017143,0.419238,0.987179,0.419238,0.012821,0.588535,0.322314,1.300712,0.999994
493,230,321,3,172,0.017143,0.417423,0.987124,0.417423,0.012876,0.586735,0.320937,1.300639,0.999994
494,229,322,3,172,0.017143,0.415608,0.987069,0.415608,0.012931,0.58493,0.319559,1.300566,0.999994
495,228,323,3,172,0.017143,0.413793,0.987013,0.413793,0.012987,0.58312,0.318182,1.300493,0.999994
496,227,324,3,172,0.017143,0.411978,0.986957,0.411978,0.013043,0.581306,0.316804,1.300418,0.999994
497,226,325,3,172,0.017143,0.410163,0.9869,0.410163,0.0131,0.579487,0.315427,1.300343,0.999994
498,225,326,3,172,0.017143,0.408348,0.986842,0.408348,0.013158,0.577664,0.31405,1.300267,0.999994
499,224,327,3,172,0.017143,0.406534,0.986784,0.406534,0.013216,0.575835,0.312672,1.300191,0.999994
500,224,327,2,173,0.011429,0.406534,0.99115,0.406534,0.00885,0.576577,0.311295,1.305944,0.999995
501,223,328,2,173,0.011429,0.404719,0.991111,0.404719,0.008889,0.574742,0.309917,1.305892,0.999995
502,222,329,2,173,0.011429,0.402904,0.991071,0.402904,0.008929,0.572903,0.30854,1.30584,0.999995
503,221,330,2,173,0.011429,0.401089,0.991031,0.401089,0.008969,0.571059,0.307163,1.305787,0.999996
504,220,331,2,173,0.011429,0.399274,0.990991,0.399274,0.009009,0.569211,0.305785,1.305734,0.999996
505,219,332,2,173,0.011429,0.397459,0.99095,0.397459,0.00905,0.567358,0.304408,1.30568,0.999997
506,218,333,2,173,0.011429,0.395644,0.990909,0.395644,0.009091,0.565499,0.30303,1.305626,0.999997
507,217,334,2,173,0.011429,0.393829,0.990868,0.393829,0.009132,0.563636,0.301653,1.305571,0.999997
508,216,335,2,173,0.011429,0.392015,0.990826,0.392015,0.009174,0.561769,0.300275,1.305516,0.999997
509,215,336,2,173,0.011429,0.3902,0.990783,0.3902,0.009217,0.559896,0.298898,1.305461,0.999997
510,214,337,2,173,0.011429,0.388385,0.990741,0.388385,0.009259,0.558018,0.297521,1.305404,0.999997
511,213,338,2,173,0.011429,0.38657,0.990698,0.38657,0.009302,0.556136,0.296143,1.305348,0.999997
512,212,339,2,173,0.011429,0.384755,0.990654,0.384755,0.009346,0.554248,0.294766,1.30529,0.999997
513,211,340,2,173,0.011429,0.38294,0.99061,0.38294,0.00939,0.552356,0.293388,1.305232,0.999997
514,210,341,2,173,0.011429,0.381125,0.990566,0.381125,0.009434,0.550459,0.292011,1.305174,0.999998
515,209,342,2,173,0.011429,0.37931,0.990521,0.37931,0.009479,0.548556,0.290634,1.305115,0.999998
516,208,343,2,173,0.011429,0.377495,0.990476,0.377495,0.009524,0.546649,0.289256,1.305056,0.999998
517,207,344,2,173,0.011429,0.375681,0.990431,0.375681,0.009569,0.544737,0.287879,1.304996,0.999998
518,206,345,2,173,0.011429,0.373866,0.990385,0.373866,0.009615,0.542819,0.286501,1.304935,0.999998
519,205,346,2,173,0.011429,0.372051,0.990338,0.372051,0.009662,0.540897,0.285124,1.304874,0.999998
520,204,347,2,173,0.011429,0.370236,0.990291,0.370236,0.009709,0.53897,0.283747,1.304812,0.999998
521,203,348,2,173,0.011429,0.368421,0.990244,0.368421,0.009756,0.537037,0.282369,1.30475,0.999998
522,202,349,2,173,0.011429,0.366606,0.990196,0.366606,0.009804,0.535099,0.280992,1.304687,0.999998
523,201,350,2,173,0.011429,0.364791,0.990148,0.364791,0.009852,0.533156,0.279614,1.304623,0.999998
524,200,351,2,173,0.011429,0.362976,0.990099,0.362976,0.009901,0.531208,0.278237,1.304559,0.999998
525,199,352,2,173,0.011429,0.361162,0.99005,0.361162,0.00995,0.529255,0.27686,1.304494,0.999998
526,198,353,2,173,0.011429,0.359347,0.99,0.359347,0.01,0.527297,0.275482,1.304428,0.999998
527,197,354,2,173,0.011429,0.357532,0.98995,0.357532,0.01005,0.525333,0.274105,1.304362,0.999999
528,196,355,2,173,0.011429,0.355717,0.989899,0.355717,0.010101,0.523364,0.272727,1.304295,0.999999
529,195,356,2,173,0.011429,0.353902,0.989848,0.353902,0.010152,0.52139,0.27135,1.304228,0.999999
530,194,357,2,173,0.011429,0.352087,0.989796,0.352087,0.010204,0.519411,0.269972,1.304159,0.999999
531,193,358,2,173,0.011429,0.350272,0.989744,0.350272,0.010256,0.517426,0.268595,1.30409,0.999999
532,192,359,2,173,0.011429,0.348457,0.989691,0.348457,0.010309,0.515436,0.267218,1.304021,0.999999
533,191,360,2,173,0.011429,0.346642,0.989637,0.346642,0.010363,0.513441,0.26584,1.30395,0.999999
534,190,361,2,173,0.011429,0.344828,0.989583,0.344828,0.010417,0.51144,0.264463,1.303879,0.999999
535,189,362,2,173,0.011429,0.343013,0.989529,0.343013,0.010471,0.509434,0.263085,1.303807,0.999999
536,188,363,2,173,0.011429,0.341198,0.989474,0.341198,0.010526,0.507422,0.261708,1.303735,0.999999
537,187,364,2,173,0.011429,0.339383,0.989418,0.339383,0.010582,0.505405,0.260331,1.303661,0.999999
538,186,365,2,173,0.011429,0.337568,0.989362,0.337568,0.010638,0.503383,0.258953,1.303587,0.999999
539,185,366,2,173,0.011429,0.335753,0.989305,0.335753,0.010695,0.501355,0.257576,1.303512,0.999999
540,184,367,2,173,0.011429,0.333938,0.989247,0.333938,0.010753,0.499322,0.256198,1.303437,0.999999
541,183,368,2,173,0.011429,0.332123,0.989189,0.332123,0.010811,0.497283,0.254821,1.30336,0.999999
542,182,369,2,173,0.011429,0.330309,0.98913,0.330309,0.01087,0.495238,0.253444,1.303283,0.999999
543,181,370,2,173,0.011429,0.328494,0.989071,0.328494,0.010929,0.493188,0.252066,1.303204,0.999999
544,180,371,2,173,0.011429,0.326679,0.989011,0.326679,0.010989,0.491132,0.250689,1.303125,0.999999
545,179,372,2,173,0.011429,0.324864,0.98895,0.324864,0.01105,0.489071,0.249311,1.303045,0.999999
546,178,373,2,173,0.011429,0.323049,0.988889,0.323049,0.011111,0.487004,0.247934,1.302964,0.999999
547,177,374,2,173,0.011429,0.321234,0.988827,0.321234,0.011173,0.484932,0.246556,1.302883,0.999999
548,176,375,2,173,0.011429,0.319419,0.988764,0.319419,0.011236,0.482853,0.245179,1.3028,0.999999
549,175,376,2,173,0.011429,0.317604,0.988701,0.317604,0.011299,0.480769,0.243802,1.302716,0.999999
550,175,376,1,174,0.005714,0.317604,0.994318,0.317604,0.005682,0.481431,0.242424,1.310118,1
551,174,377,1,174,0.005714,0.315789,0.994286,0.315789,0.005714,0.479339,0.241047,1.310075,1
552,173,378,1,174,0.005714,0.313975,0.994253,0.313975,0.005747,0.477241,0.239669,1.310032,1
553,172,379,1,174,0.005714,0.31216,0.99422,0.31216,0.00578,0.475138,0.238292,1.309988,1
554,171,380,1,174,0.005714,0.310345,0.994186,0.310345,0.005814,0.473029,0.236915,1.309944,1
555,170,381,1,174,0.005714,0.30853,0.994152,0.30853,0.005848,0.470914,0.235537,1.309899,1
556,169,382,1,174,0.005714,0.306715,0.994118,0.306715,0.005882,0.468793,0.23416,1.309854,1
557,168,383,1,174,0.005714,0.3049,0.994083,0.3049,0.005917,0.466667,0.232782,1.309808,1
558,167,384,1,174,0.005714,0.303085,0.994048,0.303085,0.005952,0.464534,0.231405,1.309761,1
559,166,385,1,174,0.005714,0.30127,0.994012,0.30127,0.005988,0.462396,0.230028,1.309715,1
560,165,386,1,174,0.005714,0.299456,0.993976,0.299456,0.006024,0.460251,0.22865,1.309667,1
561,164,387,1,174,0.005714,0.297641,0.993939,0.297641,0.006061,0.458101,0.227273,1.309619,1
562,163,388,1,174,0.005714,0.295826,0.993902,0.295826,0.006098,0.455944,0.225895,1.30957,1
563,162,389,1,174,0.005714,0.294011,0.993865,0.294011,0.006135,0.453782,0.224518,1.309521,1
564,161,390,1,174,0.005714,0.292196,0.993827,0.292196,0.006173,0.451613,0.22314,1.309471,1
565,160,391,1,174,0.005714,0.290381,0.993789,0.290381,0.006211,0.449438,0.221763,1.30942,1
566,159,392,1,174,0.005714,0.288566,0.99375,0.288566,0.00625,0.447257,0.220386,1.309369,1
567,158,393,1,174,0.005714,0.286751,0.993711,0.286751,0.006289,0.44507,0.219008,1.309318,1
568,157,394,1,174,0.005714,0.284936,0.993671,0.284936,0.006329,0.442877,0.217631,1.309265,1
569,156,395,1,174,0.005714,0.283122,0.993631,0.283122,0.006369,0.440678,0.216253,1.309212,1
570,155,396,1,174,0.005714,0.281307,0.99359,0.281307,0.00641,0.438472,0.214876,1.309158,1
571,154,397,1,174,0.005714,0.279492,0.993548,0.279492,0.006452,0.436261,0.213499,1.309104,1
572,153,398,1,174,0.005714,0.277677,0.993506,0.277677,0.006494,0.434043,0.212121,1.309048,1
573,152,399,1,174,0.005714,0.275862,0.993464,0.275862,0.006536,0.431818,0.210744,1.308993,1
574,151,400,1,174,0.005714,0.274047,0.993421,0.274047,0.006579,0.429587,0.209366,1.308936,1
575,150,401,1,174,0.005714,0.272232,0.993377,0.272232,0.006623,0.42735,0.207989,1.308878,1
576,149,402,1,174,0.005714,0.270417,0.993333,0.270417,0.006667,0.425107,0.206612,1.30882,1
577,148,403,1,174,0.005714,0.268603,0.993289,0.268603,0.006711,0.422857,0.205234,1.308761,1
578,147,404,1,174,0.005714,0.266788,0.993243,0.266788,0.006757,0.420601,0.203857,1.308702,1
579,146,405,1,174,0.005714,0.264973,0.993197,0.264973,0.006803,0.418338,0.202479,1.308641,1
580,145,406,1,174,0.005714,0.263158,0.993151,0.263158,0.006849,0.416069,0.201102,1.30858,1
581,144,407,1,174,0.005714,0.261343,0.993103,0.261343,0.006897,0.413793,0.199725,1.308517,1
582,143,408,1,174,0.005714,0.259528,0.993056,0.259528,0.006944,0.411511,0.198347,1.308454,1
583,142,409,1,174,0.005714,0.257713,0.993007,0.257713,0.006993,0.409222,0.19697,1.30839,1
584,141,410,1,174,0.005714,0.255898,0.992958,0.255898,0.007042,0.406926,0.195592,1.308325,1
585,140,411,1,174,0.005714,0.254083,0.992908,0.254083,0.007092,0.404624,0.194215,1.30826,1
586,139,412,1,174,0.005714,0.252269,0.992857,0.252269,0.007143,0.402315,0.192837,1.308193,1
587,138,413,1,174,0.005714,0.250454,0.992806,0.250454,0.007194,0.4,0.19146,1.308125,1
588,137,414,1,174,0.005714,0.248639,0.992754,0.248639,0.007246,0.397678,0.190083,1.308056,1
589,136,415,1,174,0.005714,0.246824,0.992701,0.246824,0.007299,0.395349,0.188705,1.307987,1
590,135,416,1,174,0.005714,0.245009,0.992647,0.245009,0.007353,0.393013,0.187328,1.307916,1
591,134,417,1,174,0.005714,0.243194,0.992593,0.243194,0.007407,0.390671,0.18595,1.307844,1
592,133,418,1,174,0.005714,0.241379,0.992537,0.241379,0.007463,0.388321,0.184573,1.307771,1
593,132,419,1,174,0.005714,0.239564,0.992481,0.239564,0.007519,0.385965,0.183196,1.307698,1
594,131,420,1,174,0.005714,0.23775,0.992424,0.23775,0.007576,0.383602,0.181818,1.307623,1
595,130,421,1,174,0.005714,0.235935,0.992366,0.235935,0.007634,0.381232,0.180441,1.307546,1
596,130,421,0,175,0,0.235935,1,0.235935,0,0.381791,0.179063,1.317604,1
597,129,422,0,175,0,0.23412,1,0.23412,0,0.379412,0.177686,1.317604,1
598,128,423,0,175,0,0.232305,1,0.232305,0,0.377025,0.176309,1.317604,1
599,127,424,0,175,0,0.23049,1,0.23049,0,0.374631,0.174931,1.317604,1
600,126,425,0,175,0,0.228675,1,0.228675,0,0.37223,0.173554,1.317604,1
601,125,426,0,175,0,0.22686,1,0.22686,0,0.369822,0.172176,1.317604,1
602,124,427,0,175,0,0.225045,1,0.225045,0,0.367407,0.170799,1.317604,1
603,123,428,0,175,0,0.22323,1,0.22323,0,0.364985,0.169421,1.317604,1
604,122,429,0,175,0,0.221416,1,0.221416,0,0.362556,0.168044,1.317604,1
605,121,430,0,175,0,0.219601,1,0.219601,0,0.360119,0.166667,1.317604,1
606,120,431,0,175,0,0.217786,1,0.217786,0,0.357675,0.165289,1.317604,1
607,119,432,0,175,0,0.215971,1,0.215971,0,0.355224,0.163912,1.317604,1
608,118,433,0,175,0,0.214156,1,0.214156,0,0.352765,0.162534,1.317604,1
609,117,434,0,175,0,0.212341,1,0.212341,0,0.350299,0.161157,1.317604,1
610,116,435,0,175,0,0.210526,1,0.210526,0,0.347826,0.15978,1.317604,1
611,115,436,0,175,0,0.208711,1,0.208711,0,0.345345,0.158402,1.317604,1
612,114,437,0,175,0,0.206897,1,0.206897,0,0.342857,0.157025,1.317604,1
613,113,438,0,175,0,0.205082,1,0.205082,0,0.340361,0.155647,1.317604,1
614,112,439,0,175,0,0.203267,1,0.203267,0,0.337858,0.15427,1.317604,1
615,111,440,0,175,0,0.201452,1,0.201452,0,0.335347,0.152893,1.317604,1
616,110,441,0,175,0,0.199637,1,0.199637,0,0.332829,0.151515,1.317604,1
617,109,442,0,175,0,0.197822,1,0.197822,0,0.330303,0.150138,1.317604,1
618,108,443,0,175,0,0.196007,1,0.196007,0,0.327769,0.14876,1.317604,1
619,107,444,0,175,0,0.194192,1,0.194192,0,0.325228,0.147383,1.317604,1
620,106,445,0,175,0,0.192377,1,0.192377,0,0.322679,0.146006,1.317604,1
621,105,446,0,175,0,0.190563,1,0.190563,0,0.320122,0.144628,1.317604,1
622,104,447,0,175,0,0.188748,1,0.188748,0,0.317557,0.143251,1.317604,1
623,103,448,0,175,0,0.186933,1,0.186933,0,0.314985,0.141873,1.317604,1
624,102,449,0,175,0,0.185118,1,0.185118,0,0.312404,0.140496,1.317604,1
625,101,450,0,175,0,0.183303,1,0.183303,0,0.309816,0.139118,1.317604,1
626,100,451,0,175,0,0.181488,1,0.181488,0,0.30722,0.137741,1.317604,1
627,99,452,0,175,0,0.179673,1,0.179673,0,0.304615,0.136364,1.317604,1
628,98,453,0,175,0,0.177858,1,0.177858,0,0.302003,0.134986,1.317604,1
629,97,454,0,175,0,0.176044,1,0.176044,0,0.299383,0.133609,1.317604,1
630,96,455,0,175,0,0.174229,1,0.174229,0,0.296754,0.132231,1.317604,1
631,95,456,0,175,0,0.172414,1,0.172414,0,0.294118,0.130854,1.317604,1
632,94,457,0,175,0,0.170599,1,0.170599,0,0.291473,0.129477,1.317604,1
633,93,458,0,175,0,0.168784,1,0.168784,0,0.28882,0.128099,1.317604,1
634,92,459,0,175,0,0.166969,1,0.166969,0,0.286159,0.126722,1.317604,1
635,91,460,0,175,0,0.165154,1,0.165154,0,0.283489,0.125344,1.317604,1
636,90,461,0,175,0,0.163339,1,0.163339,0,0.280811,0.123967,1.317604,1
637,89,462,0,175,0,0.161525,1,0.161525,0,0.278125,0.12259,1.317604,1
638,88,463,0,175,0,0.15971,1,0.15971,0,0.27543,0.121212,1.317604,1
639,87,464,0,175,0,0.157895,1,0.157895,0,0.272727,0.119835,1.317604,1
640,86,465,0,175,0,0.15608,1,0.15608,0,0.270016,0.118457,1.317604,1
641,85,466,0,175,0,0.154265,1,0.154265,0,0.267296,0.11708,1.317604,1
642,84,467,0,175,0,0.15245,1,0.15245,0,0.264567,0.115702,1.317604,1
643,83,468,0,175,0,0.150635,1,0.150635,0,0.26183,0.114325,1.317604,1
644,82,469,0,175,0,0.14882,1,0.14882,0,0.259084,0.112948,1.317604,1
645,81,470,0,175,0,0.147005,1,0.147005,0,0.256329,0.11157,1.317604,1
646,80,471,0,175,0,0.145191,1,0.145191,0,0.253566,0.110193,1.317604,1
647,79,472,0,175,0,0.143376,1,0.143376,0,0.250794,0.108815,1.317604,1
648,78,473,0,175,0,0.141561,1,0.141561,0,0.248013,0.107438,1.317604,1
649,77,474,0,175,0,0.139746,1,0.139746,0,0.245223,0.106061,1.317604,1
650,76,475,0,175,0,0.137931,1,0.137931,0,0.242424,0.104683,1.317604,1
651,75,476,0,175,0,0.136116,1,0.136116,0,0.239617,0.103306,1.317604,1
652,74,477,0,175,0,0.134301,1,0.134301,0,0.2368,0.101928,1.317604,1
653,73,478,0,175,0,0.132486,1,0.132486,0,0.233974,0.100551,1.317604,1
654,72,479,0,175,0,0.130672,1,0.130672,0,0.23114,0.099174,1.317604,1
655,71,480,0,175,0,0.128857,1,0.128857,0,0.228296,0.097796,1.317604,1
656,70,481,0,175,0,0.127042,1,0.127042,0,0.225443,0.096419,1.317604,1
657,69,482,0,175,0,0.125227,1,0.125227,0,0.222581,0.095041,1.317604,1
658,68,483,0,175,0,0.123412,1,0.123412,0,0.219709,0.093664,1.317604,1
659,67,484,0,175,0,0.121597,1,0.121597,0,0.216828,0.092287,1.317604,1
660,66,485,0,175,0,0.119782,1,0.119782,0,0.213938,0.090909,1.317604,1
661,65,486,0,175,0,0.117967,1,0.117967,0,0.211039,0.089532,1.317604,1
662,64,487,0,175,0,0.116152,1,0.116152,0,0.20813,0.088154,1.317604,1
663,63,488,0,175,0,0.114338,1,0.114338,0,0.205212,0.086777,1.317604,1
664,62,489,0,175,0,0.112523,1,0.112523,0,0.202284,0.085399,1.317604,1
665,61,490,0,175,0,0.110708,1,0.110708,0,0.199346,0.084022,1.317604,1
666,60,491,0,175,0,0.108893,1,0.108893,0,0.196399,0.082645,1.317604,1
667,59,492,0,175,0,0.107078,1,0.107078,0,0.193443,0.081267,1.317604,1
668,58,493,0,175,0,0.105263,1,0.105263,0,0.190476,0.07989,1.317604,1
669,57,494,0,175,0,0.103448,1,0.103448,0,0.1875,0.078512,1.317604,1
670,56,495,0,175,0,0.101633,1,0.101633,0,0.184514,0.077135,1.317604,1
671,55,496,0,175,0,0.099819,1,0.099819,0,0.181518,0.075758,1.317604,1
672,54,497,0,175,0,0.098004,1,0.098004,0,0.178512,0.07438,1.317604,1
673,53,498,0,175,0,0.096189,1,0.096189,0,0.175497,0.073003,1.317604,1
674,52,499,0,175,0,0.094374,1,0.094374,0,0.172471,0.071625,1.317604,1
675,51,500,0,175,0,0.092559,1,0.092559,0,0.169435,0.070248,1.317604,1
676,50,501,0,175,0,0.090744,1,0.090744,0,0.166389,0.068871,1.317604,1
677,49,502,0,175,0,0.088929,1,0.088929,0,0.163333,0.067493,1.317604,1
678,48,503,0,175,0,0.087114,1,0.087114,0,0.160267,0.066116,1.317604,1
679,47,504,0,175,0,0.085299,1,0.085299,0,0.157191,0.064738,1.317604,1
680,46,505,0,175,0,0.083485,1,0.083485,0,0.154104,0.063361,1.317604,1
681,45,506,0,175,0,0.08167,1,0.08167,0,0.151007,0.061983,1.317604,1
682,44,507,0,175,0,0.079855,1,0.079855,0,0.147899,0.060606,1.317604,1
683,43,508,0,175,0,0.07804,1,0.07804,0,0.144781,0.059229,1.317604,1
684,42,509,0,175,0,0.076225,1,0.076225,0,0.141653,0.057851,1.317604,1
685,41,510,0,175,0,0.07441,1,0.07441,0,0.138514,0.056474,1.317604,1
686,40,511,0,175,0,0.072595,1,0.072595,0,0.135364,0.055096,1.317604,1
687,39,512,0,175,0,0.07078,1,0.07078,0,0.132203,0.053719,1.317604,1
688,38,513,0,175,0,0.068966,1,0.068966,0,0.129032,0.052342,1.317604,1
689,37,514,0,175,0,0.067151,1,0.067151,0,0.12585,0.050964,1.317604,1
690,36,515,0,175,0,0.065336,1,0.065336,0,0.122658,0.049587,1.317604,1
691,35,516,0,175,0,0.063521,1,0.063521,0,0.119454,0.048209,1.317604,1
692,34,517,0,175,0,0.061706,1,0.061706,0,0.116239,0.046832,1.317604,1
693,33,518,0,175,0,0.059891,1,0.059891,0,0.113014,0.045455,1.317604,1
694,32,519,0,175,0,0.058076,1,0.058076,0,0.109777,0.044077,1.317604,1
695,31,520,0,175,0,0.056261,1,0.056261,0,0.106529,0.0427,1.317604,1
696,30,521,0,175,0,0.054446,1,0.054446,0,0.10327,0.041322,1.317604,1
697,29,522,0,175,0,0.052632,1,0.052632,0,0.1,0.039945,1.317604,1
698,28,523,0,175,0,0.050817,1,0.050817,0,0.096718,0.038567,1.317604,1
699,27,524,0,175,0,0.049002,1,0.049002,0,0.093426,0.03719,1.317604,1
700,26,525,0,175,0,0.047187,1,0.047187,0,0.090121,0.035813,1.317604,1
701,25,526,0,175,0,0.045372,1,0.045372,0,0.086806,0.034435,1.317604,1
702,24,527,0,175,0,0.043557,1,0.043557,0,0.083478,0.033058,1.317604,1
703,23,528,0,175,0,0.041742,1,0.041742,0,0.080139,0.03168,1.317604,1
704,22,529,0,175,0,0.039927,1,0.039927,0,0.076789,0.030303,1.317604,1
705,21,530,0,175,0,0.038113,1,0.038113,0,0.073427,0.028926,1.317604,1
706,20,531,0,175,0,0.036298,1,0.036298,0,0.070053,0.027548,1.317604,1
707,19,532,0,175,0,0.034483,1,0.034483,0,0.066667,0.026171,1.317604,1
708,18,533,0,175,0,0.032668,1,0.032668,0,0.063269,0.024793,1.317604,1
709,17,534,0,175,0,0.030853,1,0.030853,0,0.059859,0.023416,1.317604,1
710,16,535,0,175,0,0.029038,1,0.029038,0,0.056437,0.022039,1.317604,1
711,15,536,0,175,0,0.027223,1,0.027223,0,0.053004,0.020661,1.317604,1
712,14,537,0,175,0,0.025408,1,0.025408,0,0.049558,0.019284,1.317604,1
713,13,538,0,175,0,0.023593,1,0.023593,0,0.046099,0.017906,1.317604,1
714,12,539,0,175,0,0.021779,1,0.021779,0,0.042629,0.016529,1.317604,1
715,11,540,0,175,0,0.019964,1,0.019964,0,0.039146,0.015152,1.317604,1
716,10,541,0,175,0,0.018149,1,0.018149,0,0.035651,0.013774,1.317604,1
717,9,542,0,175,0,0.016334,1,0.016334,0,0.032143,0.012397,1.317604,1
718,8,543,0,175,0,0.014519,1,0.014519,0,0.028623,0.011019,1.317604,1
719,7,544,0,175,0,0.012704,1,0.012704,0,0.02509,0.009642,1.317604,1
720,6,545,0,175,0,0.010889,1,0.010889,0,0.021544,0.008264,1.317604,1
721,5,546,0,175,0,0.009074,1,0.009074,0,0.017986,0.006887,1.317604,1
722,4,547,0,175,0,0.00726,1,0.00726,0,0.014414,0.00551,1.317604,1
723,3,548,0,175,0,0.005445,1,0.005445,0,0.01083,0.004132,1.317604,1
724,2,549,0,175,0,0.00363,1,0.00363,0,0.007233,0.002755,1.317604,1
725,1,550,0,175,0,0.001815,1,0.001815,0,0.003623,0.001377,?,1
726,0,551,0,175,0,0,0,0,0,0,0,?,1.00001
